iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2012 287 16 0 -999 -999 -999 -999 -999 3.88 63.01 10.59 99.62 0 159.62 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 287 17 0 -999 -999 -999 -999 -999 3.86 68.87 10.73 99.63 0 21.69 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 287 18 0 -999 -999 -999 -999 -999 4.52 66.22 10.14 99.67 0 0.34 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 287 19 0 -999 -999 -999 -999 -999 3.84 70.51 9.13 99.71 0.8 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 287 20 0 -999 -999 -999 -999 -999 4.84 73.43 8.88 99.71 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 287 21 0 -999 -999 -999 -999 -999 4.77 76.11 8.28 99.72 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 287 22 0 -999 -999 -999 -999 -999 6.13 79.06 7.61 99.72 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 287 23 0 -999 -999 -999 -999 -999 4.94 80.01 7.57 99.69 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 0 0 -999 -999 -999 -999 -999 3.8 79.75 7.42 99.65 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 1 0 -999 -999 -999 -999 -999 3.84 80.66 7.02 99.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 2 0 -999 -999 -999 -999 -999 4.33 82.26 6.62 99.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 3 0 -999 -999 -999 -999 -999 4.8 84.76 6.06 99.61 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 4 0 -999 -999 -999 -999 -999 3.62 82.86 6.11 99.57 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 5 0 -999 -999 -999 -999 -999 3.44 81.42 6.04 99.54 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 6 0 -999 -999 -999 -999 -999 3.68 84.44 5.45 99.53 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 7 0 -999 -999 -999 -999 -999 3.5 85.48 5.23 99.54 0 11.44 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 8 0 -999 -999 -999 -999 -999 1.72 80.22 6.05 99.53 0 103.97 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 9 0 -999 -999 -999 -999 -999 1.18 72.51 7.47 99.53 0 236.3 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 10 0 -999 -999 -999 -999 -999 1.41 68.24 8.74 99.52 0 350.18 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 11 0 -999 -999 -999 -999 -999 2.9 62.82 9.92 99.5 0 430.74 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 12 0 -999 -999 -999 -999 -999 3.64 56.34 10.68 99.46 0 436.34 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 13 0 -999 -999 -999 -999 -999 4.07 51.17 11.27 99.42 0 446.33 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 14 0 -999 -999 -999 -999 -999 4.1 50.18 11.72 99.4 0 342.68 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 15 0 -999 -999 -999 -999 -999 3.98 50.25 11.74 99.41 0 195.14 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 16 0 -999 -999 -999 -999 -999 4.19 51.5 11.68 99.42 0 110.12 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 17 0 -999 -999 -999 -999 -999 4.04 54.35 11.49 99.45 0 37.61 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 18 0 -999 -999 -999 -999 -999 3.3 58.03 11.04 99.47 0 0.69 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 19 0 -999 -999 -999 -999 -999 3.37 61.35 10.45 99.49 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 20 0 -999 -999 -999 -999 -999 3.6 64.77 10.05 99.54 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 21 0 -999 -999 -999 -999 -999 3.65 66.9 9.69 99.57 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 22 0 -999 -999 -999 -999 -999 3.31 69.45 9.4 99.6 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 288 23 0 -999 -999 -999 -999 -999 2.63 70.61 9.17 99.6 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 0 0 -999 -999 -999 -999 -999 2.9 73.24 8.68 99.63 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 1 0 -999 -999 -999 -999 -999 3.12 75.15 8.1 99.65 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 2 0 -999 -999 -999 -999 -999 3.78 78.31 7.32 99.68 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 3 0 -999 -999 -999 -999 -999 4.11 82.44 6.37 99.69 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 4 0 -999 -999 -999 -999 -999 3.1 84.42 5.84 99.67 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 5 0 -999 -999 -999 -999 -999 2.87 83.81 5.78 99.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 6 0 -999 -999 -999 -999 -999 2.85 80.56 6.55 99.62 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 7 0 -999 -999 -999 -999 -999 2.66 78.9 6.97 99.63 0 5.58 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 8 0 -999 -999 -999 -999 -999 2.23 76.49 7.52 99.61 0 75.33 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 9 0 -999 -999 -999 -999 -999 3.25 73.65 8.59 99.6 0 131.78 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 10 0 -999 -999 -999 -999 -999 4.12 73.55 9.9 99.59 0 175.98 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 11 0 -999 -999 -999 -999 -999 4.19 73.67 10.78 99.56 0 268.15 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 12 0 -999 -999 -999 -999 -999 4.36 71.45 11.54 99.53 0 176.55 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 13 0 -999 -999 -999 -999 -999 4.38 66.69 12.4 99.5 0 164.97 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 14 0 -999 -999 -999 -999 -999 4.46 64.18 12.77 99.48 0 195.34 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 15 0 -999 -999 -999 -999 -999 5.27 58.28 12.72 99.5 0 99.83 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 16 0 -999 -999 -999 -999 -999 3.07 60.06 12.52 99.49 0 114.86 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 17 0 -999 -999 -999 -999 -999 2.13 64.6 12.45 99.48 0 31.22 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 18 0 -999 -999 -999 -999 -999 4.46 68.73 12.57 99.48 0 0.93 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 19 0 -999 -999 -999 -999 -999 4.21 73.33 12.38 99.48 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 20 0 -999 -999 -999 -999 -999 3.89 75.61 11.97 99.46 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 21 0 -999 -999 -999 -999 -999 4.3 75.82 11.98 99.41 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 22 0 -999 -999 -999 -999 -999 4.4 80.1 11.78 99.33 0.2 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 289 23 0 -999 -999 -999 -999 -999 4.57 85.96 11.53 99.24 1.83 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 0 0 -999 -999 -999 -999 -999 5.6 83.63 11.89 99.12 0.2 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 1 0 -999 -999 -999 -999 -999 5.83 85.38 11.78 98.98 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 2 0 -999 -999 -999 -999 -999 6.29 87.18 12.07 98.83 0.2 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 3 0 -999 -999 -999 -999 -999 7.59 78.39 12.26 98.8 0 0.03 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 4 0 -999 -999 -999 -999 -999 6.23 71.41 10.91 98.96 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 5 0 -999 -999 -999 -999 -999 4.57 77.85 10.45 99.01 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 6 0 -999 -999 -999 -999 -999 4.79 76.1 10.39 99.05 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 7 0 -999 -999 -999 -999 -999 5.24 72.45 10.52 99.13 0 3.36 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 8 0 -999 -999 -999 -999 -999 5.17 69.26 10.83 99.2 0 67.37 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 9 0 -999 -999 -999 -999 -999 6.1 64.95 11.79 99.27 0 243.47 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 10 0 -999 -999 -999 -999 -999 7.81 59.5 12.29 99.35 0 344.82 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 11 0 -999 -999 -999 -999 -999 7.65 56.15 12.94 99.43 0 419.41 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 12 0 -999 -999 -999 -999 -999 6.93 51.94 13.63 99.48 0 400.38 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 13 0 -999 -999 -999 -999 -999 6.89 49.15 14.14 99.53 0 367.19 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 14 0 -999 -999 -999 -999 -999 7.91 46.79 14.42 99.56 0 296.85 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 15 0 -999 -999 -999 -999 -999 7.25 46.68 14.59 99.59 0 273.64 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 16 0 -999 -999 -999 -999 -999 6.71 48.04 14.42 99.61 0 172.06 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 17 0 -999 -999 -999 -999 -999 4.3 49.92 14.06 99.65 0 49.07 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 18 0 -999 -999 -999 -999 -999 4.02 52.92 13.19 99.71 0 0.02 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 19 0 -999 -999 -999 -999 -999 4.08 62.46 12.19 99.77 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 20 0 -999 -999 -999 -999 -999 3.78 67.03 11.65 99.76 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 21 0 -999 -999 -999 -999 -999 3.01 70.08 11.16 99.77 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 22 0 -999 -999 -999 -999 -999 2.74 72.68 10.91 99.73 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 290 23 0 -999 -999 -999 -999 -999 2.31 73.98 10.9 99.67 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 0 0 -999 -999 -999 -999 -999 3.04 75.66 10.41 99.56 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 1 0 -999 -999 -999 -999 -999 4.16 74.51 10.65 99.42 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 2 0 -999 -999 -999 -999 -999 4.63 76.34 11.14 99.28 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 3 0 -999 -999 -999 -999 -999 5.57 80.88 11.39 99.09 1.4 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 4 0 -999 -999 -999 -999 -999 5.62 86.68 10.72 98.92 3 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 5 0 -999 -999 -999 -999 -999 5.85 88.05 11.08 98.78 0.2 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 6 0 -999 -999 -999 -999 -999 5.82 89.93 12.28 98.7 3 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 7 0 -999 -999 -999 -999 -999 6.88 81.95 13.58 98.8 0 9.43 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 8 0 -999 -999 -999 -999 -999 5.39 79.55 13.37 98.91 0 99.64 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 9 0 -999 -999 -999 -999 -999 5.12 75.35 13.93 99 0 220.99 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 10 0 -999 -999 -999 -999 -999 5.89 69.81 14.76 99.07 0 329.06 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 11 0 -999 -999 -999 -999 -999 7.33 63.44 15.15 99.11 0 397.73 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 12 0 -999 -999 -999 -999 -999 7.05 63.34 15.09 99.14 0 287.33 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 13 0 -999 -999 -999 -999 -999 8.14 55.57 15.63 99.14 0 400.46 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 14 0 -999 -999 -999 -999 -999 7.88 56.71 15.45 99.17 0 198.28 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 15 0 -999 -999 -999 -999 -999 7.02 56.81 15.45 99.17 0 152.09 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 16 0 -999 -999 -999 -999 -999 6.75 60.25 14.69 99.19 0 82.89 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 17 0 -999 -999 -999 -999 -999 3.62 66.85 14.42 99.18 0 11.75 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 18 0 -999 -999 -999 -999 -999 3.33 71.32 14.59 99.2 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 19 0 -999 -999 -999 -999 -999 4.72 74.87 13.92 99.2 0.8 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 20 0 -999 -999 -999 -999 -999 4.37 80.28 13.58 99.19 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 21 0 -999 -999 -999 -999 -999 5.21 78.71 13.82 99.19 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 22 0 -999 -999 -999 -999 -999 4.13 77.27 13.42 99.21 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 291 23 0 -999 -999 -999 -999 -999 4.81 77.55 13.36 99.2 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 0 0 -999 -999 -999 -999 -999 4.43 79.7 13.2 99.2 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 1 0 -999 -999 -999 -999 -999 4.45 80.21 13.47 99.19 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 2 0 -999 -999 -999 -999 -999 4.92 82.51 13.41 99.17 0.4 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 3 0 -999 -999 -999 -999 -999 5.08 84.11 13.25 99.18 0.2 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 4 0 -999 -999 -999 -999 -999 5.06 82.02 13.27 99.16 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 5 0 -999 -999 -999 -999 -999 4.88 81.88 13.15 99.2 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 6 0 -999 -999 -999 -999 -999 3.62 83.93 13.03 99.23 0.2 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 7 0 -999 -999 -999 -999 -999 4.05 82.28 12.89 99.3 0 2.42 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 8 0 -999 -999 -999 -999 -999 4.46 83.24 12.9 99.38 0 48.33 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 9 0 -999 -999 -999 -999 -999 4.7 81.35 13.4 99.45 0 92.99 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 10 0 -999 -999 -999 -999 -999 5.54 78.73 14.02 99.51 0 163.86 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 11 0 -999 -999 -999 -999 -999 5.82 75.35 14.41 99.54 0 160.03 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 12 0 -999 -999 -999 -999 -999 6.19 72.36 14.69 99.54 0 247.83 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 13 0 -999 -999 -999 -999 -999 6.63 68.77 15 99.56 0 236.02 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 14 0 -999 -999 -999 -999 -999 6.88 63.87 15.42 99.56 0 290.92 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 15 0 -999 -999 -999 -999 -999 5.83 62.44 15.49 99.6 0 222.61 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 16 0 -999 -999 -999 -999 -999 5.87 63.42 15.41 99.64 0 160.14 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 17 0 -999 -999 -999 -999 -999 4.06 69.5 15.04 99.7 0 23.97 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 18 0 -999 -999 -999 -999 -999 3.41 74.25 14.64 99.75 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 19 0 -999 -999 -999 -999 -999 3.5 77.33 14.4 99.8 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 20 0 -999 -999 -999 -999 -999 3.97 79.28 14.35 99.81 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 21 0 -999 -999 -999 -999 -999 4.53 80.43 14.23 99.82 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 22 0 -999 -999 -999 -999 -999 5.2 79.69 14.18 99.9 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 292 23 0 -999 -999 -999 -999 -999 3.57 79.01 13.62 99.95 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 0 0 -999 -999 -999 -999 -999 1.96 81 13.69 99.94 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 1 0 -999 -999 -999 -999 -999 2.27 81.71 13.62 99.98 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 2 0 -999 -999 -999 -999 -999 2.05 82.68 13.35 100.02 0.4 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 3 0 -999 -999 -999 -999 -999 1.28 85.86 12.98 99.97 0.2 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 4 0 -999 -999 -999 -999 -999 1.09 86.53 12.86 99.98 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 5 0 -999 -999 -999 -999 -999 0.99 84.61 12.91 100.02 0.4 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 6 0 -999 -999 -999 -999 -999 0.96 84.96 12.92 100.03 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 7 0 -999 -999 -999 -999 -999 2.16 85.18 13.06 100.01 0 2.02 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 8 0 -999 -999 -999 -999 -999 1.2 86.13 13.21 100.08 0 12.19 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 9 0 -999 -999 -999 -999 -999 1.29 82.52 13.44 100.12 0 62.98 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 10 0 -999 -999 -999 -999 -999 2 84.31 13.26 100.15 0 73.98 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 11 0 -999 -999 -999 -999 -999 1.6 83.32 13.34 100.15 0 69.83 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 12 0 -999 -999 -999 -999 -999 1.83 83.41 13.4 100.13 0.6 27.08 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 13 0 -999 -999 -999 -999 -999 3.26 84.48 12.98 100.06 0 26.35 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 14 0 -999 -999 -999 -999 -999 3.08 85.01 12.48 100.1 1.6 27.42 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 15 0 -999 -999 -999 -999 -999 3.5 88.76 12.49 100.04 0.6 28.6 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 16 0 -999 -999 -999 -999 -999 3.29 90.26 12.44 100.03 1.6 6.65 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 17 0 -999 -999 -999 -999 -999 4.56 90.52 12.26 100 0.6 2.33 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 18 0 -999 -999 -999 -999 -999 3.97 91.15 12.24 100.03 0.8 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 19 0 -999 -999 -999 -999 -999 4.27 91.35 12.23 100.06 0.6 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 20 0 -999 -999 -999 -999 -999 3.93 91.1 12.19 100.11 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 21 0 -999 -999 -999 -999 -999 2.92 90.07 12.19 100.12 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 22 0 -999 -999 -999 -999 -999 2.16 89.02 12.29 100.19 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 293 23 0 -999 -999 -999 -999 -999 2.64 88.13 12.27 100.25 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 0 0 -999 -999 -999 -999 -999 2.74 88.08 12.11 100.32 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 1 0 -999 -999 -999 -999 -999 2.65 88.32 11.76 100.38 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 2 0 -999 -999 -999 -999 -999 2.52 87.02 11.73 100.46 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 3 0 -999 -999 -999 -999 -999 2.5 87.86 11.48 100.5 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 4 0 -999 -999 -999 -999 -999 2.48 86.22 11.16 100.57 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 5 0 -999 -999 -999 -999 -999 2.98 87.57 10.74 100.64 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 6 0 -999 -999 -999 -999 -999 2.2 90.22 10.07 100.71 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 7 0 -999 -999 -999 -999 -999 2.18 91.43 9.9 100.8 0 1.53 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 8 0 -999 -999 -999 -999 -999 1.87 89.69 10.32 100.87 0 38.61 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 9 0 -999 -999 -999 -999 -999 2.28 86.06 10.81 100.96 0 81.74 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 10 0 -999 -999 -999 -999 -999 1.55 84.84 11 101.01 0 160.46 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 11 0 -999 -999 -999 -999 -999 2 82.89 11.44 101.06 0 201.79 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 12 0 -999 -999 -999 -999 -999 1.81 77.88 12.37 101.07 0 251.86 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 13 0 -999 -999 -999 -999 -999 1.79 69.78 13.33 101.04 0 249.06 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 14 0 -999 -999 -999 -999 -999 1.53 64.7 13.71 101.04 0 155.64 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 15 0 -999 -999 -999 -999 -999 1.64 64.08 13.85 101.04 0 76.18 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 16 0 -999 -999 -999 -999 -999 1.3 65.72 13.87 101.03 0 23.92 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 17 0 -999 -999 -999 -999 -999 1.76 66.62 13.85 101.09 0 3.17 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 18 0 -999 -999 -999 -999 -999 2.11 73.07 13.61 101.13 0 0.01 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 19 0 -999 -999 -999 -999 -999 1.84 76.42 13.42 101.11 0.4 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 20 0 -999 -999 -999 -999 -999 2.2 78.82 12.86 101.14 0.8 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 21 0 -999 -999 -999 -999 -999 1.09 77.46 12.33 101.18 1.4 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 22 0 -999 -999 -999 -999 -999 1.37 83.18 12.43 101.18 1.6 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 294 23 0 -999 -999 -999 -999 -999 1.64 85.73 12.11 101.19 1.6 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 0 0 -999 -999 -999 -999 -999 2.56 83.25 11.48 101.16 0.6 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 1 0 -999 -999 -999 -999 -999 3.97 86.05 11.09 101.1 0.2 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 2 0 -999 -999 -999 -999 -999 3.36 84.1 11.07 101.09 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 3 0 -999 -999 -999 -999 -999 3.65 83.19 10.78 101.06 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 4 0 -999 -999 -999 -999 -999 3.17 83.65 10.51 101.07 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 5 0 -999 -999 -999 -999 -999 2.64 84.88 10.41 101.08 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 6 0 -999 -999 -999 -999 -999 2.44 85.57 10.39 101.1 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 7 0 -999 -999 -999 -999 -999 2.76 84.58 10.47 101.16 0 1.06 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 8 0 -999 -999 -999 -999 -999 2.69 84.27 10.54 101.19 0 28.51 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 9 0 -999 -999 -999 -999 -999 3.9 84.01 10.67 101.18 0 71.06 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 10 0 -999 -999 -999 -999 -999 3.55 84.63 10.9 101.17 0 76.61 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 11 0 -999 -999 -999 -999 -999 3.84 84.13 11.37 101.17 0 114.37 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 12 0 -999 -999 -999 -999 -999 4.21 81.75 12.09 101.13 0 75.4 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 13 0 -999 -999 -999 -999 -999 4.92 82.28 12.29 101.07 0 58.35 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 14 0 -999 -999 -999 -999 -999 4.74 85.64 12.13 101.03 0 51.5 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 15 0 -999 -999 -999 -999 -999 4.63 84.93 12.37 101.02 0 24.41 -999 -999 -999 -999 -999 -999 -999 -999 -999
2012 295 16 0 -999 -999 -999 -999 -999 4.47 89.67 11.89 101.02 0.2 11.71 -999 -999 -999 -999 -999 -999 -999 -999 -999
